"Type","Ticker","Contracts","Direction","Average_Price","Realized_Revenue","Realized_Cost","Realized_Profit","Fees","Created"
"settlement","KXWTAMATCH-25AUG28CIRMUC-CIR","795","No","95","$795.00","$755.25","+$39.75","0.00","Aug 28, 2025 at 5:35pm EDT"
"settlement","KXWTAMATCH-25AUG28CIRMUC-MUC","2553","No","7","0.00","$193.62","-$193.62","0.00","Aug 28, 2025 at 5:35pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","No","40","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:56pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","79","No","58","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:57pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","No","35","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:58pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","19","No","59","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:58pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","60","No","59","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:58pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","13","No","64","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:59pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","263","No","64","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:59pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","276","No","31","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 5:59pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","479","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","250","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","229","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","389","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","490","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","14","No","68","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:01pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","302","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","170","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","50","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","2","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","241","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","13","No","26","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","866","No","26","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","73","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","2","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","25","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","394","No","73","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:03pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:04pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","25","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:04pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:04pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","6","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:04pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","3","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:04pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","151","No","74","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:05pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","99","No","22","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:05pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","1","No","22","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:05pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","779","No","22","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:05pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","No","75","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:05pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","499","No","24","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:06pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","499","No","72","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:07pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","681","No","21","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","48","No","76","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","300","No","76","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","5","No","76","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","76","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","228","No","76","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","879","No","21","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:08pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","No","75","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:09pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","250","No","19","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","250","No","79","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:14pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","479","No","70","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","10","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","10","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","10","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","83","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","366","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","479","No","70","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","479","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","87","No","70","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","236","No","70","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","556","No","70","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","119","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","5","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","40","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","200","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","223","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","3","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","289","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","9","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","36","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","3","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","831","No","27","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","159","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","200","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","14","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","6","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:18pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:18pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","250","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:18pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","50","No","71","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:18pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","190","No","73","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:24pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","190","No","26","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:24pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","No","29","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:34pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","Yes","70","$79.00","$86.90","-$7.90","0.00","Aug 28, 2025 at 6:34pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","50","No","37","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:42pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","5","No","37","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:42pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","6","No","58","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","49","No","61","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","479","No","33","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:45pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","No","64","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:45pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","231","No","64","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:45pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","148","No","64","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:45pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","350","No","34","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","20","No","65","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","330","No","65","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","75","No","41","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:49pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","404","No","41","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:49pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","479","No","56","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:50pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","10","No","40","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:50pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","10","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:53pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","479","No","33","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","20","No","55","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","459","No","55","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 6:55pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","14","Yes","12","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:30pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","14","No","87","$14.00","$13.86","+$0.14","0.00","Aug 28, 2025 at 7:31pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","14","Yes","6","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:41pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","14","No","91","$14.00","$13.58","+$0.42","0.00","Aug 28, 2025 at 7:42pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","30","Yes","47","$30.00","$31.50","-$1.50","0.00","Aug 28, 2025 at 7:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","5","Yes","47","$5.00","$5.25","-$0.25","0.00","Aug 28, 2025 at 7:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","44","Yes","47","$44.00","$46.20","-$2.20","0.00","Aug 28, 2025 at 7:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","Yes","50","$79.00","$67.15","+$11.85","0.00","Aug 28, 2025 at 7:43pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","35","Yes","38","$35.00","$24.15","+$10.85","0.00","Aug 28, 2025 at 7:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","244","Yes","38","$244.00","$168.24","+$75.76","0.00","Aug 28, 2025 at 7:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","10","Yes","56","$10.00","$11.50","-$1.50","0.00","Aug 28, 2025 at 7:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","130","Yes","56","$130.00","$152.55","-$22.55","0.00","Aug 28, 2025 at 7:46pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","135","Yes","56","$135.00","$162.00","-$27.00","0.00","Aug 28, 2025 at 7:48pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","4","Yes","56","$4.00","$4.80","-$0.80","0.00","Aug 28, 2025 at 7:48pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","279","No","25","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","100","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","100","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","79","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","111","No","25","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","20","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","115","No","67","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:52pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","24","No","28","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:53pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","30","Yes","68","$30.00","$39.60","-$9.60","0.00","Aug 28, 2025 at 7:53pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","849","Yes","68","$849.00","$1,160.41","-$311.41","0.00","Aug 28, 2025 at 7:54pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","879","Yes","23","$879.00","$443.53","+$435.47","0.00","Aug 28, 2025 at 7:54pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","Yes","70","$879.00","$1,252.42","-$373.42","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","246","Yes","27","$246.00","$135.30","+$110.70","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","100","Yes","27","$100.00","$55.00","+$45.00","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","36","Yes","27","$36.00","$19.80","+$16.20","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","24","Yes","27","$24.00","$13.20","+$10.80","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","473","Yes","27","$473.00","$252.09","+$220.91","0.00","Aug 28, 2025 at 7:55pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","453","Yes","70","$453.00","$650.62","-$197.62","0.00","Aug 28, 2025 at 7:56pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","426","Yes","70","$426.00","$616.68","-$190.68","0.00","Aug 28, 2025 at 7:56pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","48","Yes","27","$48.00","$25.44","+$22.56","0.00","Aug 28, 2025 at 7:56pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","831","Yes","27","$831.00","$424.31","+$406.69","0.00","Aug 28, 2025 at 7:56pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","Yes","70","$879.00","$1,264.83","-$385.83","0.00","Aug 28, 2025 at 7:57pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","126","Yes","28","$126.00","$63.00","+$63.00","0.00","Aug 28, 2025 at 7:57pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","180","Yes","28","$180.00","$90.00","+$90.00","0.00","Aug 28, 2025 at 7:58pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","573","Yes","28","$573.00","$294.56","+$278.44","0.00","Aug 28, 2025 at 7:58pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","157","No","26","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 7:59pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","722","No","26","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","607","No","66","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","272","No","66","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:00pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","10","Yes","64","$10.00","$13.60","-$3.60","0.00","Aug 28, 2025 at 8:02pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","10","Yes","34","$10.00","$5.80","+$4.20","0.00","Aug 28, 2025 at 8:02pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-GAU","79","No","34","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:06pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","16","No","61","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:06pm EDT"
"trade","KXWTAMATCH-25AUG28VEKGAU-VEK","63","No","61","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:06pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","17","Yes","85","$17.00","$26.69","-$9.69","0.00","Aug 28, 2025 at 8:11pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","1","Yes","85","$1.00","$1.57","-$0.57","0.00","Aug 28, 2025 at 8:11pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","146","No","4","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:11pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","861","Yes","92","$861.00","$1,440.27","-$579.27","0.00","Aug 28, 2025 at 8:11pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","105","No","6","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:12pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","450","No","6","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:12pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","178","No","6","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:12pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","85","No","5","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","5","No","5","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","758","No","5","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","31","No","5","0.00","0.00","$0.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","Yes","93","$100.00","$168.00","-$68.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","70","Yes","93","$70.00","$117.60","-$47.60","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","200","Yes","93","$200.00","$336.00","-$136.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","100","Yes","93","$100.00","$168.00","-$68.00","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","409","Yes","93","$409.00","$688.44","-$279.44","0.00","Aug 28, 2025 at 8:13pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","Yes","92","$879.00","$1,443.51","-$564.51","0.00","Aug 28, 2025 at 8:14pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","879","Yes","5","$879.00","$231.12","+$647.88","0.00","Aug 28, 2025 at 8:14pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","472","Yes","5","$472.00","$122.72","+$349.28","0.00","Aug 28, 2025 at 8:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","407","Yes","5","$407.00","$103.58","+$303.42","0.00","Aug 28, 2025 at 8:15pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","217","Yes","93","$217.00","$353.71","-$136.71","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","662","Yes","93","$662.00","$1,079.06","-$417.06","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","879","Yes","5","$879.00","$270.24","+$608.76","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","Yes","93","$879.00","$1,438.60","-$559.60","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","667","Yes","5","$667.00","$217.94","+$449.06","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","129","Yes","5","$129.00","$42.57","+$86.43","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","83","Yes","5","$83.00","$27.39","+$55.61","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","879","Yes","93","$879.00","$1,416.02","-$537.02","0.00","Aug 28, 2025 at 8:16pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-BSU","879","Yes","5","$879.00","$283.45","+$595.55","0.00","Aug 28, 2025 at 8:17pm EDT"
"trade","KXNCAAFGAME-25AUG28BSUUSF-USF","14","Yes","93","$14.00","$21.98","-$7.98","0.00","Aug 28, 2025 at 8:17pm EDT"
